radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,255,6,54301,225280553,-1,26.247567,50.619889,1000,24,1,1568804964,1569146151,0
LTE,255,6,54301,225280555,-1,26.245457,50.619962,1029,62,1,1568805004,1569146251,0
LTE,255,6,54301,225283595,-1,26.268918,50.635213,1000,45,1,1568805814,1569147127,0
LTE,255,6,54301,225285131,-1,26.267828,50.638169,1000,56,1,1568805884,1569147119,0
LTE,255,6,54301,225284373,-1,26.26686,50.641373,1000,47,1,1568805924,1569147469,0
LTE,255,3,13702,46822945,-1,26.262012,50.642297,1000,9,1,1568806364,1569147420,0
LTE,255,6,54301,225283615,-1,26.248395,50.644974,4902,35,1,1568850052,1569146959,0
LTE,255,6,54301,225284619,-1,26.255368,50.631677,1058,42,1,1568850232,1569146869,0
LTE,255,3,13702,46311979,-1,26.242921,50.630097,1083,61,1,1568850312,1569146554,0
LTE,255,6,54301,225280267,-1,26.247707,50.628614,2846,31,1,1568850332,1569146332,0
LTE,255,6,54301,227591711,-1,26.186748,50.676118,3791,83,1,1568850922,1569130674,0
GSM,645,3,10022,63853,-1,28.323287,-15.387397,1000,9,1,1568857146,1569142929,0
UMTS,202,5,6024,3368177,0,23.78671,37.828128,2036,3,1,1568877886,1569148087,0
UMTS,202,5,6024,3390396,0,23.802082,37.830971,2801,2,1,1568878027,1569148243,0
UMTS,202,5,6024,3387628,0,23.840441,37.858565,4244,3,1,1568878028,1569148296,0
UMTS,202,5,6024,3387627,0,23.844611,37.861387,4297,3,1,1568884168,1569153794,0
GSM,262,3,43719,34001,-1,6.664523,50.238955,1000,54,1,1568867696,1569146159,0
GSM,645,3,10025,63493,-1,28.323491,-15.409052,1000,3,1,1568869646,1569141799,0
UMTS,208,20,23024,180371180,0,4.052582,48.304001,1000,29,1,1568893680,1569195410,0
LTE,262,3,36080,16035611,0,7.031492,51.189978,3555,2,1,1568897025,1569160322,0
LTE,311,480,39686,39863840,0,-78.856582,35.348185,1000,2,1,1568899595,1569144277,0
UMTS,268,1,6,26305796,0,-7.826681,37.057165,3483,2,1,1568906826,1569176326,0
GSM,645,3,10021,18272,-1,28.338716,-15.360441,3420,4,1,1568889039,1569135164,0
GSM,262,3,22021,15858,-1,13.414021,52.48554,2229,5,1,1568890522,1569137678,0
UMTS,268,1,6,738827,0,-7.842383,37.082143,1324,2,1,1568919841,1569164544,0
LTE,208,20,30842,139079425,-1,-1.977718,48.608782,3014,85,1,1568894968,1569160729,0
LTE,208,20,30840,139069696,-1,-1.971448,48.606185,1000,63,1,1568895736,1569160758,0
LTE,208,20,30842,139079426,-1,-1.994609,48.61986,1410,77,1,1568895941,1569160678,0
GSM,208,20,22021,25633,-1,1.589246,48.923128,1000,9,1,1568933418,1569162015,0
LTE,310,120,308,49729,0,-97.009739,36.111276,2856,4,1,1568953192,1569139965,0
LTE,310,120,308,50067,0,-97.000254,36.104745,2582,11,1,1568953244,1569139893,0
GSM,645,3,10022,32191,-1,28.330966,-15.373093,3025,4,1,1568937461,1569121218,0
GSM,645,3,10024,63261,-1,28.331516,-15.359653,1556,2,1,1568937589,1569121218,0
GSM,262,3,22021,35751,-1,13.44915,52.501127,1662,8,1,1568941300,1569113913,0
LTE,310,260,41224,5581584,0,-105.029234,39.73337,1433,2,1,1568978914,1569120698,0
GSM,262,2,798,22113,-1,12.240633,51.843998,1000,12,1,1568961870,1569140875,0
GSM,262,3,59171,49819,-1,8.588082,48.088366,2018,27,1,1568963286,1569162657,0
GSM,645,3,10025,63692,-1,28.34061,-15.403114,1000,4,1,1568963347,1569128707,0
GSM,645,3,10025,63693,-1,28.341167,-15.408041,1000,4,1,1568963537,1569121808,0
GSM,262,3,59171,29819,-1,8.585992,48.085796,1666,15,1,1568963575,1569164058,0
GSM,262,3,59171,9819,-1,8.588167,48.085896,1443,11,1,1568963575,1569162657,0
GSM,262,3,25301,65026,-1,12.030507,51.762015,7363,5,1,1568965438,1569114555,0
GSM,645,3,10025,31732,-1,28.344524,-15.408819,1000,3,1,1568965438,1569121988,0
UMTS,262,3,11521,8354097,373,10.120946,54.328458,1000,4,1,1568938681,1569139536,0
LTE,262,3,11891,2715418,-1,10.117047,54.333057,1000,27,1,1568938822,1569142275,0
LTE,262,3,11891,2715417,-1,10.11836,54.338254,1000,49,1,1568938916,1569142226,0
LTE,262,3,11891,3483674,-1,10.117225,54.343264,1000,29,1,1568939011,1569142029,0
UMTS,268,1,6,3591939,0,-7.831127,37.048655,2928,2,1,1568990164,1569176539,0
UMTS,262,3,55038,35319357,-1,10.310944,47.715925,1000,3,1,1568968764,1569149860,0
LTE,234,10,50320,1878146,0,-4.23677,53.140857,3571,36,1,1568992008,1569146753,0
LTE,234,10,50320,2728302,0,-4.236692,53.140912,3579,39,1,1568992057,1569146148,0
LTE,250,11,7826,202092233,-1,30.347532,60.024958,1000,7,1,1568969673,1569129539,0
UMTS,234,10,21281,18476942,0,-4.235547,53.141551,1000,7,1,1568993773,1569140608,0
UMTS,234,10,21281,18458333,0,-4.235603,53.14152,1000,5,1,1568993809,1569146685,0
GSM,228,1,8,8760,-1,9.653403,47.387219,1000,2,1,1568976142,1569151407,0
GSM,228,1,8,13071,-1,9.653403,47.387219,1000,2,1,1568976142,1569151407,0
LTE,505,1,8307,133479958,0,151.027324,-34.044767,1150,16,1,1568977071,1569120593,0
LTE,260,2,58144,71691032,-1,21.048305,52.210138,1000,2,1,1568976651,1569148839,0
UMTS,268,1,6,182791,0,-7.823687,37.059282,3121,2,1,1568997900,1569179161,0
GSM,645,3,10021,63163,-1,28.373015,-15.377225,1000,2,1,1568978562,1569140188,0
GSM,645,3,10021,63161,-1,28.380106,-15.379817,1000,6,1,1568978562,1569140188,0
UMTS,268,1,6,1582338,0,-7.840955,37.033918,1000,3,1,1569001932,1569180055,0
UMTS,234,10,21281,18434367,0,-4.235745,53.141504,1000,4,1,1569001972,1569145560,0
LTE,302,490,60300,103822142,0,-123.116761,49.279028,1000,2,1,1569004512,1569135105,0
GSM,206,1,9115,17671,-1,3.338592,51.169094,1000,2,1,1568987623,1569154857,0
GSM,206,1,9115,18815,-1,3.285837,51.264197,1000,30,1,1568990544,1569150453,0
GSM,206,1,9115,18896,-1,3.285758,51.264065,1000,19,1,1568992502,1569152565,0
LTE,302,490,60300,103822111,0,-123.117927,49.243303,3384,2,1,1569004801,1569135440,0
LTE,302,490,60300,103761440,0,-123.118293,49.23094,2011,2,1,1569004923,1569141517,0
LTE,262,1,12049,28843014,-1,7.913571,52.163639,3022,81,1,1568974845,1569154872,0
GSM,222,88,14527,193,-1,9.610964,45.503307,2172,7,1,1568989891,1569127977,0
GSM,222,88,14527,1430,-1,9.608365,45.50423,2329,10,1,1568989891,1569127977,0
GSM,222,88,14527,59098,-1,9.596967,45.501831,1361,11,1,1568989891,1569130661,0
GSM,222,88,14527,1429,-1,9.610212,45.504321,1000,2,1,1568989965,1569124573,0
GSM,255,6,54301,5017,-1,26.220687,50.660581,2325,23,1,1568970111,1569130937,0
UMTS,255,6,54301,74337115,184,26.203131,50.654049,3425,7,1,1568970261,1569129977,0
LTE,255,6,54301,225282069,-1,26.202305,50.633035,926,122,1,1568970371,1569145139,0
LTE,255,6,54301,225287445,-1,26.20769,50.616463,1000,91,1,1568970731,1569124951,0
UMTS,255,3,14002,33516493,88,26.207137,50.615134,1000,3,1,1568970821,1569124387,0
LTE,255,6,54301,225281311,-1,26.218448,50.618025,3189,87,1,1568971361,1569145699,0
LTE,255,3,13702,46334763,-1,26.223332,50.61765,1501,11,1,1568973001,1569133196,0
LTE,255,3,13702,46285099,-1,26.225589,50.622474,1000,44,1,1568973442,1569145775,0
LTE,255,6,54301,225285151,-1,26.261551,50.640802,1000,13,1,1568976242,1569147349,0
LTE,505,1,8307,133479968,0,151.027958,-34.044217,1000,12,1,1568990903,1569115596,0
LTE,310,260,41498,6171669,-1,-87.944194,41.572629,1000,7,1,1568985745,1569156533,0
LTE,310,260,41498,7871245,-1,-87.945103,41.573269,1000,2,1,1568992985,1569163406,0
LTE,310,260,32623,16696341,0,-82.256262,29.678112,3243,5,1,1569019528,1569174163,0
LTE,310,260,31894,15530507,0,-96.778085,32.848395,5767,3,1,1569024405,1569167685,0
LTE,310,260,31894,19779093,0,-96.813175,32.813071,1000,2,1,1569033879,1569163457,0
LTE,310,260,13666,24214079,0,-123.397776,43.124866,3846,6,1,1569039383,1569147593,0
LTE,310,260,13666,24214077,0,-123.384117,43.135912,3964,6,1,1569039421,1569147597,0
LTE,641,1,2022,97578,0,32.595063,0.366126,1036,2,1,1569051610,1569178698,0
LTE,310,260,13666,22959423,0,-123.403581,43.122828,5954,12,1,1569057116,1569147651,0
LTE,641,1,6902,291588,0,32.602337,0.368808,1000,2,1,1569059104,1569155550,0
GSM,222,88,14512,1298,-1,9.599113,45.495207,1000,4,1,1569039947,1569127080,0
UMTS,262,3,51563,25843202,-1,10.33003,47.715298,1871,10,1,1569040859,1569148091,0
UMTS,234,10,21281,18457945,0,-4.23551,53.141533,1000,6,1,1569061514,1569146488,0
LTE,234,10,50320,1851778,0,-4.231248,53.146723,2871,5,1,1569063877,1569147118,0
LTE,242,2,2770,34533389,0,10.008934,59.967672,1000,2,1,1569067476,1569118743,0
LTE,310,260,31232,3276094,0,-85.184484,31.14018,5705,5,1,1569070703,1569173920,0
LTE,240,2,10150,180783636,-1,17.998072,58.958299,1000,78,1,1569044243,1569126287,0
LTE,214,4,30002,77082726,-1,-1.216375,37.968549,1000,20,1,1568997483,1569152325,0
UMTS,262,1,17630,12043488,0,12.807784,48.762474,4615,3,1,1569074812,1569172449,0
GSM,222,88,14527,59097,-1,9.628993,45.509077,1000,2,1,1569055863,1569124573,0
LTE,255,3,13702,46286378,-1,26.254538,50.620045,1000,9,1,1569042777,1569146209,0
LTE,255,3,13702,46286377,-1,26.25006,50.623859,1000,32,1,1569043047,1569146409,0
LTE,255,6,54301,225280543,-1,26.241143,50.614818,1393,11,1,1569045096,1569122514,0
LTE,255,3,13702,46286624,-1,26.243289,50.616728,1000,7,1,1569045106,1569122767,0
LTE,255,6,54301,225280545,-1,26.24561,50.61657,1000,18,1,1569045146,1569122767,0
LTE,255,3,13702,46286626,-1,26.244479,50.617958,1000,14,1,1569045206,1569122927,0
LTE,255,3,13702,46334244,-1,26.242251,50.618781,1000,9,1,1569045346,1569122788,0
LTE,255,3,13702,46284585,-1,26.225932,50.624922,1000,19,1,1569047126,1569137567,0
LTE,255,3,13702,47101984,-1,26.229783,50.624167,1000,3,1,1569047966,1569137177,0
LTE,255,3,13702,46284586,-1,26.216866,50.62317,1000,19,1,1569050115,1569145583,0
LTE,255,6,54301,225286943,-1,26.249902,50.617017,2926,7,1,1569056594,1569122392,0
GSM,650,10,200,15171,-1,34.794461,-13.837402,12838,3,1,1569059893,1569136457,0
LTE,240,8,34204,80508164,0,18.089171,59.333475,1000,29,1,1569080372,1569181695,0
LTE,240,8,34204,80508165,0,18.089182,59.333475,1000,32,1,1569080385,1569181657,0
LTE,240,2,10150,183337748,-1,17.966882,58.962446,1887,116,1,1569055875,1569126132,0
LTE,240,2,10150,183337492,-1,17.909187,58.977755,1000,38,1,1569055953,1569118632,0
UMTS,286,3,44800,8648352,230,27.484754,37.087438,2545,43,1,1568877227,1569150316,0
UMTS,286,3,44800,8650536,251,27.46766,37.066993,1293,61,1,1568877483,1569150428,0
UMTS,286,3,44800,8635266,353,27.412235,37.028906,1000,2,1,1568975046,1569151817,0
UMTS,286,3,44800,8650291,22,27.486964,37.088811,9567,12,1,1568975676,1569150125,0
LTE,310,260,30600,15940609,0,-84.454316,34.06092,1000,34,1,1569085647,1569172584,0
GSM,650,10,200,15173,-1,34.419848,-13.566044,1000,3,1,1569066231,1569153528,0
LTE,240,8,34204,80424709,0,18.087997,59.334247,1000,6,1,1569089516,1569145692,0
LTE,240,8,34204,80519940,0,18.087458,59.334175,1000,5,1,1569089524,1569170115,0
LTE,310,260,30599,17209100,0,-84.338747,34.055392,1241,3,1,1569089561,1569173780,0
LTE,310,260,22018,11932171,0,-75.370427,40.659104,3298,2,1,1569091575,1569118168,0
LTE,240,8,34211,80393732,0,18.017684,59.357882,1000,9,1,1569093008,1569143923,0
UMTS,234,10,21281,18478333,0,-4.234362,53.143887,1000,2,1,1569093900,1569146878,0
GSM,234,10,21415,39091,-1,-4.23543,53.141548,1000,3,1,1569095436,1569145691,0
GSM,234,10,21415,10125,-1,-4.235475,53.141535,1000,2,1,1569095451,1569140934,0
LTE,240,2,10150,183337472,-1,17.913234,58.977033,1250,50,1,1569076861,1569125912,0
LTE,240,2,10150,183337730,-1,17.939967,58.97037,1066,57,1,1569076921,1569126002,0
LTE,240,2,10150,180783638,-1,17.967062,58.956444,1000,13,1,1569077051,1569126082,0
LTE,330,110,1,3073292,0,-66.392336,18.428368,9188,2,1,1569098548,1569166380,0
LTE,262,3,23570,8109058,0,11.79461,51.431678,9124,6,1,1569098805,1569171096,0
LTE,240,8,34211,80404998,0,18.014022,59.355472,1000,4,1,1569099022,1569144018,0
LTE,641,1,7801,297477,0,32.624533,0.379305,1000,2,1,1569099283,1569112951,0
LTE,240,8,34211,80393737,0,18.01661,59.358709,1000,9,1,1569099782,1569143299,0
LTE,240,8,34211,80393743,0,18.017633,59.358083,1000,3,1,1569099797,1569140882,0
LTE,240,8,34202,80518923,0,18.024482,59.335508,1000,3,1,1569101091,1569139161,0
LTE,240,8,34202,80503557,0,18.034542,59.337131,1000,5,1,1569101287,1569139516,0
LTE,310,260,30841,41053965,0,-97.733101,30.284543,1000,3,1,1569101465,1569124372,0
LTE,302,220,11037,32306287,0,-118.58316,50.225908,1000,2,1,1569103377,1569118141,0
UMTS,272,3,30052,19748054,395,-6.258532,53.346563,1000,5,1,1569082626,1569123035,0
UMTS,272,1,3029,833865,373,-6.258186,53.345495,1000,6,1,1569082662,1569162544,0
UMTS,272,3,30052,839753,52,-6.264526,53.344284,1000,7,1,1569082936,1569122427,0
UMTS,272,3,30052,839733,100,-6.264768,53.343113,1000,12,1,1569082969,1569121855,0
UMTS,272,3,30052,839656,295,-6.266197,53.338983,1000,8,1,1569083096,1569142599,0
UMTS,272,3,30052,839653,294,-6.265462,53.339391,1000,26,1,1569083532,1569163476,0
UMTS,272,3,30052,787903,120,-6.266452,53.339612,1000,3,1,1569084065,1569163588,0
UMTS,272,2,30100,48516186,13,-6.266149,53.339701,1000,3,1,1569085044,1569121193,0
UMTS,272,3,30052,836673,390,-6.265814,53.337343,1000,13,1,1569085279,1569160185,0
UMTS,272,3,30052,839657,303,-6.266934,53.336449,1000,5,1,1569085873,1569160195,0
UMTS,272,3,30052,19757893,389,-6.263939,53.333265,1000,5,1,1569085905,1569159473,0
UMTS,272,3,30052,836676,391,-6.265413,53.336459,1000,5,1,1569086468,1569160063,0
GSM,262,3,42726,37164,-1,7.54918,50.339619,1000,1,1,1569110404,1569110404,0
UMTS,302,220,11101,72645551,0,-123.114891,49.264324,1000,1,1,1569110414,1569110414,0
LTE,330,110,1,5661451,0,-66.490082,18.431126,1000,1,1,1569110419,1569110419,0
LTE,302,490,60300,103687977,0,-123.058479,49.306873,1000,1,1,1569110535,1569110535,0
LTE,525,1,778,186013954,0,103.7248,1.313233,1000,1,1,1569110551,1569110551,0
LTE,310,260,15480,23614979,0,-117.843719,34.018646,1000,1,1,1569110585,1569110585,0
LTE,310,260,30843,39189025,0,-97.68261,30.453857,1000,1,1,1569110595,1569110595,0
LTE,330,110,1,6370566,0,-66.490105,18.43115,1000,1,1,1569110604,1569110604,0
LTE,310,260,15480,23614977,0,-117.840302,34.020206,1000,1,1,1569110614,1569110614,0
LTE,330,110,1,6370563,0,-66.490105,18.43115,1000,1,1,1569110627,1569110627,0
LTE,310,260,30843,39189026,0,-97.679909,30.454506,1000,1,1,1569110650,1569110650,0
LTE,310,260,30843,39189023,0,-97.671906,30.456608,1000,1,1,1569110704,1569110704,0
LTE,525,1,778,191420675,0,103.728939,1.299365,1609,4,1,1569110734,1569111171,0
UMTS,302,220,11101,72625551,0,-123.115723,49.264648,1000,1,1,1569110802,1569110802,0
UMTS,232,3,58160,876122,0,16.368971,48.220309,1000,2,1,1569110843,1569115411,0
LTE,310,260,30585,17320708,0,-84.102974,33.355141,1000,1,1,1569110985,1569110985,0
LTE,525,1,778,190340355,0,103.725929,1.305173,1000,1,1,1569111017,1569111017,0
LTE,310,260,30585,17320718,0,-84.102974,33.355141,1000,1,1,1569111040,1569111040,0
LTE,505,3,30337,7825717,0,144.899429,-37.830147,1000,1,1,1569111257,1569111257,0
LTE,525,1,748,187752194,0,103.734169,1.286802,1000,1,1,1569111406,1569111406,0
LTE,302,720,25090,12884275,0,-73.535164,45.514935,1000,1,1,1569111430,1569111430,0
LTE,525,1,778,189106438,0,103.734169,1.286802,1000,1,1,1569111503,1569111503,0
LTE,310,410,28962,135777794,0,-96.767136,34.027195,1000,1,1,1569111504,1569111504,0
LTE,310,120,203,64306,0,-83.523109,39.235733,1000,1,1,1569111504,1569111504,0
LTE,310,260,30843,16477709,0,-97.684921,30.454168,1000,1,1,1569111510,1569111510,0
LTE,310,410,28962,136719908,0,-96.767136,34.027199,1000,1,1,1569111563,1569111563,0
LTE,310,410,28963,135685379,0,-96.767143,34.027195,1000,1,1,1569111721,1569111721,0
LTE,310,410,28959,136807448,0,-95.558418,29.688646,1000,1,1,1569111741,1569111741,0
LTE,310,410,28963,135685378,0,-96.767143,34.027199,1000,1,1,1569111742,1569111742,0
LTE,310,410,28962,135777429,0,-95.558418,29.688646,1000,1,1,1569111744,1569111744,0
LTE,310,410,28963,136709413,0,-96.767143,34.027199,1000,1,1,1569111749,1569111749,0
LTE,310,410,28963,136730918,0,-96.767143,34.027203,1000,1,1,1569111769,1569111769,0
LTE,310,410,28962,136647689,0,-95.567261,29.703522,1000,1,1,1569111782,1569111782,0
LTE,334,20,14090,5561109,0,-116.628334,31.862822,1000,1,1,1569111884,1569111884,0
LTE,334,20,14090,6948119,0,-116.628334,31.862822,1000,1,1,1569111886,1569111886,0
LTE,334,20,14090,5561092,0,-116.628334,31.862822,1000,1,1,1569111900,1569111900,0
LTE,525,1,778,190322446,0,103.734169,1.286802,1000,1,1,1569111921,1569111921,0
LTE,311,480,39684,39890689,0,-78.713432,35.376999,1000,1,1,1569112314,1569112314,0
LTE,310,410,21257,43606481,0,-81.392525,41.145603,1000,1,1,1569112375,1569112375,0
LTE,505,3,30340,8275982,0,145.039042,-37.874115,1000,3,1,1569112395,1569112436,0
LTE,310,410,21257,43606480,0,-81.392525,41.145603,1000,1,1,1569112395,1569112395,0
LTE,334,20,14090,6948101,0,-116.628334,31.862795,1000,1,1,1569112454,1569112454,0
UMTS,641,1,2610,297218,0,32.625023,0.387426,1000,1,1,1569112654,1569112654,0
LTE,334,20,14090,6948102,0,-116.628342,31.86278,1000,1,1,1569112663,1569112663,0
LTE,334,20,14090,6249990,0,-116.62571,31.866312,1000,1,1,1569112873,1569112873,0
LTE,334,20,14090,5168645,0,-116.62571,31.866312,1000,1,1,1569112879,1569112879,0
LTE,505,3,30340,7879736,0,145.089478,-37.886446,1000,2,1,1569113054,1569113064,0
LTE,334,20,14090,5168644,0,-116.62571,31.866312,1000,1,1,1569113097,1569113097,0
LTE,310,260,31583,32648469,0,-80.618355,35.073082,1000,1,1,1569113180,1569113180,0
LTE,334,20,14090,5638405,0,-116.622032,31.872061,1000,1,1,1569113221,1569113221,0
LTE,310,260,11620,25583106,0,-111.947487,40.609367,1000,1,1,1569113255,1569113255,0
LTE,334,20,14090,5561604,0,-116.622032,31.872061,1000,1,1,1569113264,1569113264,0
LTE,505,3,30340,7879696,0,145.095001,-37.884365,1000,1,1,1569113267,1569113267,0
LTE,310,410,20487,185583255,0,-85.658463,42.350769,1000,1,1,1569113282,1569113282,0
LTE,334,20,14090,5561606,0,-116.622032,31.872061,1000,1,1,1569113289,1569113289,0
LTE,334,20,14090,5168661,0,-116.622032,31.872061,1000,1,1,1569113297,1569113297,0
LTE,334,20,14090,5561349,0,-116.622032,31.872061,1000,1,1,1569113376,1569113376,0
LTE,505,3,30340,8270604,0,145.12397,-37.891926,1000,2,1,1569113376,1569116147,0
LTE,310,260,30843,17014820,0,-97.693413,30.438108,1000,1,1,1569113476,1569113476,0
LTE,310,260,30843,17014817,0,-97.684601,30.430845,1000,1,1,1569113514,1569113514,0
LTE,310,260,30843,17014819,0,-97.684059,30.43047,1000,1,1,1569113519,1569113519,0
LTE,310,260,30843,17014816,0,-97.682968,30.429926,1000,1,1,1569113525,1569113525,0
LTE,310,120,308,14355,0,-95.960579,36.142715,1000,1,1,1569113573,1569113573,0
LTE,334,20,14090,5561862,0,-116.608154,31.869083,1000,1,1,1569113694,1569113694,0
LTE,334,20,14090,5639429,0,-116.608154,31.869083,1000,1,1,1569113702,1569113702,0
LTE,334,20,14090,5560325,0,-116.608154,31.869083,1000,1,1,1569113711,1569113711,0
LTE,334,20,14090,5561860,0,-116.608154,31.869083,1000,1,1,1569113718,1569113718,0
LTE,334,20,14090,5639430,0,-116.608154,31.869083,1000,1,1,1569113761,1569113761,0
LTE,310,260,20237,10258495,0,-76.590176,39.369591,1000,2,1,1569113773,1569120183,0
LTE,334,20,14090,7251716,0,-116.608154,31.869083,1000,1,1,1569113809,1569113809,0
LTE,334,20,14090,7251717,0,-116.608154,31.869083,1000,1,1,1569113865,1569113865,0
LTE,310,260,20237,15305227,0,-76.594742,39.371021,1000,1,1,1569113935,1569113935,0
LTE,310,410,28964,136725782,0,-95.383095,29.714306,1000,1,1,1569113999,1569113999,0
LTE,310,410,28964,136725784,0,-95.368713,29.774931,1000,1,1,1569114028,1569114028,0
LTE,310,260,13415,23220492,0,-112.263863,33.526405,1000,1,1,1569114080,1569114080,0
LTE,310,260,13415,23221773,0,-112.263985,33.5266,1000,1,1,1569114081,1569114081,0
LTE,310,260,13415,23220747,0,-112.264603,33.528229,1000,1,1,1569114096,1569114096,0
LTE,302,720,25090,17209141,0,-73.533562,45.513367,1000,1,1,1569114100,1569114100,0
LTE,302,720,25090,17219863,0,-73.533501,45.513348,1000,1,1,1569114105,1569114105,0
LTE,310,260,41486,26685196,0,-87.793167,41.84483,1000,1,1,1569114109,1569114109,0
LTE,302,720,25090,17219915,0,-73.533226,45.513302,1000,1,1,1569114126,1569114126,0
LTE,310,260,13415,23221515,0,-112.262756,33.530201,1000,1,1,1569114138,1569114138,0
LTE,310,260,13415,23220748,0,-112.262756,33.530201,1000,1,1,1569114146,1569114146,0
LTE,334,20,14090,5560069,0,-116.58709,31.872343,1000,1,1,1569114163,1569114163,0
LTE,310,260,13415,23221003,0,-112.262756,33.530201,1000,1,1,1569114166,1569114166,0
LTE,310,260,13415,23221004,0,-112.262756,33.530201,1000,1,1,1569114235,1569114235,0
LTE,310,410,21249,43539922,0,-81.466171,41.102211,1000,1,1,1569114253,1569114253,0
LTE,334,20,14090,5989638,0,-116.57589,31.878328,1000,1,1,1569114302,1569114302,0
UMTS,262,3,35072,14136347,0,6.851421,51.474808,1000,1,1,1569114347,1569114347,0
LTE,310,260,13415,23222539,0,-112.260643,33.532707,1000,1,1,1569114597,1569114597,0
LTE,334,20,14090,5563397,0,-116.576012,31.878187,1000,1,1,1569114598,1569114598,0
LTE,310,260,13415,23222540,0,-112.260643,33.532707,1000,1,1,1569114703,1569114703,0
UMTS,302,720,62000,24486924,0,-114.63694,54.123103,1000,2,1,1569114816,1569114866,0
LTE,310,260,13415,23223043,0,-112.260643,33.532707,1000,1,1,1569114894,1569114894,0
LTE,310,260,13415,23223042,0,-112.260643,33.532707,1000,1,1,1569114904,1569114904,0
LTE,310,120,308,14577,0,-95.815269,36.054607,1000,1,1,1569114928,1569114928,0
LTE,505,3,30336,7687229,0,145.304916,-38.006632,1000,2,1,1569115074,1569115249,0
UMTS,310,410,2938,143772451,0,-75.602913,39.206589,1000,1,1,1569115119,1569115119,0
LTE,505,3,30336,8018751,0,145.304382,-38.005489,1000,1,1,1569115244,1569115244,0
UMTS,232,3,58160,878066,0,16.36964,48.218773,1000,1,1,1569115319,1569115319,0
LTE,310,260,16122,24458505,0,-120.891869,37.536747,1000,1,1,1569115333,1569115333,0
LTE,310,410,35664,171951308,0,-121.260506,38.149632,1000,1,1,1569115436,1569115436,0
LTE,310,410,35664,171951310,0,-121.260506,38.149632,1000,1,1,1569115445,1569115445,0
LTE,310,410,28682,211475915,0,-97.757248,30.210545,1000,1,1,1569115553,1569115553,0
LTE,262,3,35272,13200410,0,7.6263,52.093056,1000,1,1,1569115596,1569115596,0
LTE,310,260,13443,45596679,0,-111.95343,33.42453,1000,1,1,1569115617,1569115617,0
LTE,310,260,13443,45596689,0,-111.95343,33.42453,1000,1,1,1569115633,1569115633,0
LTE,310,260,16122,45801474,0,-120.999832,37.633492,1000,1,1,1569115799,1569115799,0
LTE,440,20,6164,21272257,0,139.794235,35.774364,1000,1,1,1569111723,1569111723,0
LTE,440,20,6164,25014788,0,139.787178,35.780447,1000,2,1,1569111844,1569111850,0
LTE,440,20,6164,24985093,0,139.786301,35.781769,1000,1,1,1569111858,1569111858,0
LTE,440,20,6164,24986886,0,139.792984,35.80061,1000,1,1,1569111947,1569111947,0
LTE,440,20,6164,25367049,0,139.803421,35.828197,1000,1,1,1569112286,1569112286,0
LTE,440,20,6238,25369612,0,139.803772,35.834869,1000,1,1,1569112724,1569112724,0
LTE,302,720,32000,105162258,0,-114.601807,54.114967,1000,1,1,1569115932,1569115932,0
LTE,310,410,28682,211475913,0,-97.755249,30.2192,1000,1,1,1569115936,1569115936,0
UMTS,302,720,62000,105162258,0,-114.601807,54.114967,1000,1,1,1569115941,1569115941,0
LTE,334,20,14090,5560089,0,-116.576111,31.878096,1000,1,1,1569115957,1569115957,0
LTE,262,3,35272,12983042,0,7.623825,52.093113,1000,1,1,1569116178,1569116178,0
LTE,310,410,28682,209932747,0,-97.755211,30.219137,1000,1,1,1569116220,1569116220,0
LTE,313,100,27209,133339865,0,-97.262421,32.703484,1000,1,1,1569116229,1569116229,0
LTE,313,100,27174,133711319,0,-97.246536,32.693874,1000,1,1,1569116280,1569116280,0
LTE,262,3,35272,13200411,0,7.605982,52.092995,1000,1,1,1569116413,1569116413,0
LTE,310,410,20486,185709463,0,-86.570045,41.93866,1000,1,1,1569116435,1569116435,0
LTE,310,410,20486,185709462,0,-86.570045,41.93866,1000,1,1,1569116438,1569116438,0
LTE,310,260,11620,25582850,0,-111.860954,40.586235,1000,1,1,1569116453,1569116453,0
LTE,310,410,27651,203013137,0,-100.77903,35.205048,1000,1,1,1569116462,1569116462,0
LTE,310,260,11620,25582851,0,-111.860954,40.586235,1000,1,1,1569116466,1569116466,0
LTE,313,100,27174,133497304,0,-97.216893,32.668379,1000,2,1,1569116467,1569116479,0
LTE,310,260,11620,45715716,0,-111.860954,40.586235,1000,1,1,1569116469,1569116469,0
LTE,310,260,11620,45715717,0,-111.860954,40.586235,1000,1,1,1569116478,1569116478,0
LTE,302,720,32000,24486923,0,-114.403175,54.117519,1000,1,1,1569116491,1569116491,0
LTE,310,260,11620,45715718,0,-111.860954,40.586235,1000,1,1,1569116504,1569116504,0
LTE,262,3,35272,12983834,0,7.591716,52.093246,1000,1,1,1569116536,1569116536,0
LTE,313,100,27174,133495512,0,-97.176691,32.653775,2716,5,1,1569116576,1569117700,0
LTE,313,100,27174,133623512,0,-97.189018,32.650655,1000,3,1,1569116588,1569116622,0
LTE,310,410,24592,65344981,0,-94.144806,36.128895,1000,1,1,1569116592,1569116592,0
LTE,302,720,32000,105162252,0,-114.403175,54.117519,1000,1,1,1569116605,1569116605,0
LTE,262,3,35272,12983835,0,7.575497,52.096714,1000,1,1,1569116623,1569116623,0
